Mean Intensity,Standard Deviation,Minimum Intensity,Maximum Intensity,Edge Pixels,Contour Count,Largest Contour Area,Texture Value,Label
93.0469746492347,83.05710773284144,0.0,255.0,5882.0,24.0,19898.0,426.5456792091837,1
127.9555963010204,73.96435564636128,0.0,255.0,8192.0,15.0,28932.0,769.4582190825411,1
110.24107142857143,80.16435082091206,0.0,255.0,6257.0,1.0,24449.5,210.31938503603794,1
68.63249362244898,83.44808118892537,0.0,255.0,3797.0,2.0,17076.0,352.8032924107143,1
90.38875159438776,85.38981426662478,0.0,255.0,6574.0,11.0,28055.5,885.2216316359782,1
130.0443040497449,70.35555605082891,0.0,255.0,7589.0,4.0,28117.0,551.0655384309983,1
129.6007453762755,71.95182766315348,0.0,255.0,7824.0,23.0,24892.5,576.2917444307772,1
126.57302295918367,73.72115626883689,0.0,255.0,5577.0,5.0,27008.5,387.2470719330711,1
130.32101004464286,71.67731305549954,0.0,255.0,9248.0,44.0,23219.0,846.4528621608443,1
106.77808115433673,82.63859193419562,0.0,255.0,7817.0,24.0,10985.5,808.635195962492,1
130.57433832908163,70.99712846053643,0.0,255.0,9061.0,13.0,23500.5,679.4524684013896,1
131.00506218112244,70.40944234258798,0.0,255.0,8185.0,24.0,13506.5,733.2584066390991,1
95.1463847257653,85.49371916407476,0.0,255.0,6854.0,1.0,30401.0,1682.6931690877805,1
130.46625876913265,70.41379450699789,0.0,255.0,7513.0,1.0,24918.5,404.90730628188777,1
128.65035076530611,71.40673044342046,0.0,255.0,6200.0,2.0,25928.5,316.77723303599834,1
130.40345982142858,70.99540340525606,0.0,255.0,9817.0,5.0,25826.5,566.6025983591172,1
111.46061862244898,80.11624110687139,0.0,255.0,6408.0,1.0,24845.0,361.39615774253963,1
105.44128667091837,80.47608942536328,0.0,255.0,4945.0,2.0,23292.0,447.5977925745858,1
121.02806122448979,76.66241222540673,0.0,255.0,7155.0,2.0,33459.0,536.6978879179472,1
96.27556999362245,82.92789186874755,0.0,255.0,4557.0,11.0,21301.5,464.1971061862245,1
110.47179926658163,80.24299805941341,0.0,255.0,4873.0,4.0,23704.5,259.2087247082712,1
110.55110012755102,80.11794644882927,0.0,255.0,5462.0,31.0,25504.5,677.4257808432685,1
106.62296715561224,80.7237793302522,0.0,255.0,5099.0,13.0,24302.0,657.6302977406647,1
95.42554209183673,84.40799995084018,0.0,255.0,5192.0,1.0,27478.5,709.808842024273,1
100.27078683035714,81.79282196522257,0.0,255.0,3578.0,8.0,21870.5,393.29017857142856,1
129.2077088647959,72.28855779371193,0.0,255.0,9849.0,5.0,29129.5,632.1871347534612,1
105.52971540178571,80.92576220122668,0.0,255.0,4487.0,1.0,35010.5,716.2888632015306,1
129.78051259566325,70.66933655870811,0.0,255.0,6182.0,8.0,22464.5,258.12805798588965,1
128.32278380102042,72.25979408957514,0.0,255.0,7199.0,2.0,27284.0,413.06689292934726,1
120.33057637117346,77.12776877515311,0.0,255.0,6403.0,5.0,24477.0,257.4224186332858,1
147.021484375,52.735507752354785,0.0,255.0,3011.0,1.0,28523.5,515.0358524119938,1
105.23210299744898,80.93543908027522,0.0,255.0,5298.0,15.0,26184.0,502.5545302184112,1
85.36043128188776,85.34657438405675,0.0,255.0,6584.0,9.0,25492.0,362.37309020104783,1
139.79653619260205,61.27636287055246,0.0,255.0,5137.0,1.0,20935.0,353.0647437215993,1
131.59556361607142,68.61581376189841,0.0,255.0,5571.0,1.0,23197.0,291.23305205750694,1
138.6797871492347,64.66155482291379,0.0,255.0,5570.0,22.0,34583.5,943.4344594205533,1
130.11918048469389,70.57958531992793,0.0,255.0,5911.0,4.0,25203.5,363.0609516094546,1
121.38488520408163,76.37317610000005,0.0,255.0,7516.0,14.0,13215.5,777.2237506105423,1
97.59825414540816,82.50491800902829,0.0,255.0,5483.0,26.0,21438.0,298.2856744260204,1
116.84095982142857,79.12919779566437,0.0,255.0,9226.0,54.0,25677.0,744.4305642381005,1
120.30865353954081,77.1961235271322,0.0,255.0,6878.0,7.0,28627.0,434.9800675406846,1
127.61840322066327,73.73768010511641,0.0,255.0,6600.0,7.0,29282.0,567.956936932762,1
128.63518415178572,72.94978750652847,0.0,255.0,6975.0,13.0,21439.5,797.8461858450696,1
129.7878268494898,70.37346212181717,0.0,255.0,7026.0,1.0,25046.5,261.8910260818145,1
111.45149075255102,79.80826832134878,0.0,255.0,6096.0,3.0,23993.5,340.043737583486,1
100.3187181122449,82.40592423636556,0.0,255.0,4675.0,8.0,20847.0,461.4454719387755,1
